filename,img_source,row,col,x,y,w,h,area,digit_label
img1_r032_c000.png,1,32,0,35,2066,26,26,126,
img1_r032_c001.png,1,32,1,731,2064,19,58,264,
img1_r032_c002.png,1,32,2,852,2054,37,59,424,
img1_r032_c003.png,1,32,3,927,2051,18,63,347,
img1_r032_c004.png,1,32,4,1054,2061,20,43,285,
img1_r032_c005.png,1,32,5,1101,2050,28,52,850,
img1_r032_c006.png,1,32,6,1141,2045,27,34,296,
img1_r032_c007.png,1,32,7,2182,2064,30,42,365,
img1_r033_c000.png,1,33,0,296,2092,33,31,682,
img1_r033_c001.png,1,33,1,377,2096,14,40,226,
img1_r033_c002.png,1,33,2,505,2081,35,46,392,
img1_r033_c003.png,1,33,3,594,2118,20,17,134,
img1_r033_c004.png,1,33,4,637,2067,31,52,447,
img1_r033_c005.png,1,33,5,750,2075,25,24,177,
img1_r033_c006.png,1,33,6,840,2124,31,18,151,
img1_r033_c007.png,1,33,7,871,2116,25,26,148,
img1_r033_c008.png,1,33,8,1107,2158,32,37,148,
img1_r033_c009.png,1,33,9,1153,2164,22,25,231,
img1_r033_c010.png,1,33,10,1400,2100,25,31,541,
img1_r033_c011.png,1,33,11,1462,2099,11,30,165,
img1_r033_c012.png,1,33,12,1554,2091,17,27,175,
img1_r033_c013.png,1,33,13,1651,2093,24,48,395,
img1_r033_c014.png,1,33,14,1743,2093,13,26,139,
img1_r033_c015.png,1,33,15,1748,2120,23,21,132,
img1_r033_c016.png,1,33,16,1763,2097,21,21,198,
img1_r033_c017.png,1,33,17,1863,2092,26,47,388,
img1_r033_c018.png,1,33,18,1928,2085,27,46,642,
img1_r033_c019.png,1,33,19,2127,2068,20,60,360,
img1_r033_c020.png,1,33,20,2207,2118,32,15,151,
img1_r033_c021.png,1,33,21,2402,2160,55,21,233,
img1_r033_c022.png,1,33,22,2869,2075,43,120,536,
img1_r033_c023.png,1,33,23,2877,2067,68,137,633,
img1_r034_c000.png,1,34,0,0,2191,50,42,191,
img1_r034_c001.png,1,34,1,293,2189,33,44,952,
img1_r034_c002.png,1,34,2,385,2196,13,36,214,
img1_r034_c003.png,1,34,3,509,2190,23,29,220,
img1_r034_c004.png,1,34,4,625,2188,24,46,436,
img1_r034_c005.png,1,34,5,726,2184,37,50,677,
img1_r034_c006.png,1,34,6,845,2193,31,30,332,
img1_r034_c007.png,1,34,7,925,2167,25,56,589,
img1_r034_c008.png,1,34,8,1040,2172,30,54,452,
img1_r034_c009.png,1,34,9,1103,2167,36,65,564,
img1_r034_c010.png,1,34,10,1396,2185,25,29,508,
img1_r034_c011.png,1,34,11,1534,2186,21,34,236,
img1_r034_c012.png,1,34,12,1635,2194,40,49,583,
img1_r034_c013.png,1,34,13,1769,2189,24,51,347,
img1_r034_c014.png,1,34,14,1859,2201,35,44,829,
img1_r034_c015.png,1,34,15,1931,2182,30,51,575,
img1_r034_c016.png,1,34,16,2080,2188,18,49,287,
img1_r034_c017.png,1,34,17,2123,2176,26,60,579,
img1_r034_c018.png,1,34,18,2188,2168,22,27,242,
img1_r035_c000.png,1,35,0,0,2236,49,67,403,
img1_r035_c001.png,1,35,1,733,2296,13,31,193,
img1_r035_c002.png,1,35,2,750,2302,23,24,353,
img1_r035_c003.png,1,35,3,791,2251,29,15,170,
img1_r035_c004.png,1,35,4,826,2260,31,21,133,
img1_r035_c005.png,1,35,5,843,2297,32,52,478,
img1_r035_c006.png,1,35,6,909,2251,24,35,132,
img1_r035_c007.png,1,35,7,936,2302,19,33,270,
img1_r035_c008.png,1,35,8,1036,2275,26,56,438,
img1_r035_c009.png,1,35,9,1106,2264,24,62,571,
img1_r035_c010.png,1,35,10,1153,2266,18,29,225,
img1_r035_c011.png,1,35,11,1176,2299,27,30,152,
img1_r035_c012.png,1,35,12,1238,2303,26,26,161,
img1_r035_c013.png,1,35,13,1389,2296,30,35,700,
img1_r035_c014.png,1,35,14,1528,2299,28,38,251,
img1_r035_c015.png,1,35,15,1666,2284,25,50,417,
img1_r035_c016.png,1,35,16,1777,2293,13,33,164,
img1_r035_c017.png,1,35,17,1792,2302,31,23,172,
img1_r035_c018.png,1,35,18,1893,2292,37,54,514,
img1_r035_c019.png,1,35,19,1938,2302,18,21,127,
img1_r035_c020.png,1,35,20,1965,2277,24,62,389,
img1_r035_c021.png,1,35,21,2151,2279,29,66,528,
img1_r035_c022.png,1,35,22,2202,2282,25,30,300,
img1_r036_c000.png,1,36,0,296,2318,26,35,668,
img1_r036_c001.png,1,36,1,508,2310,27,40,308,
img1_r036_c002.png,1,36,2,631,2303,23,45,388,
img1_r036_c003.png,1,36,3,737,2328,25,24,168,
img1_r036_c004.png,1,36,4,804,2343,43,30,196,
img1_r036_c005.png,1,36,5,1937,2344,28,15,146,
img1_r036_c006.png,1,36,6,1969,2354,20,20,133,
img1_r036_c007.png,1,36,7,1992,2343,57,20,225,
img1_r036_c008.png,1,36,8,2024,2304,26,15,130,
img1_r036_c009.png,1,36,9,2267,2358,32,21,141,
img1_r036_c010.png,1,36,10,2301,2305,72,32,314,
img1_r036_c011.png,1,36,11,2402,2311,60,18,223,
img1_r036_c012.png,1,36,12,2449,2368,47,16,127,
img1_r036_c013.png,1,36,13,2551,2311,24,30,143,
img1_r036_c014.png,1,36,14,2640,2311,25,21,141,
img1_r037_c000.png,1,37,0,502,2432,32,39,285,
img1_r037_c001.png,1,37,1,533,2413,20,44,150,
img1_r037_c002.png,1,37,2,640,2438,23,51,434,
img1_r037_c003.png,1,37,3,733,2433,24,56,304,
img1_r037_c004.png,1,37,4,747,2438,24,29,277,
img1_r037_c005.png,1,37,5,780,2431,27,29,160,
img1_r037_c006.png,1,37,6,933,2427,33,61,909,
img1_r037_c007.png,1,37,7,1042,2403,30,64,463,
img1_r037_c008.png,1,37,8,1095,2402,32,66,1206,
img1_r037_c009.png,1,37,9,1147,2399,20,21,138,
img1_r037_c010.png,1,37,10,2054,2446,25,30,134,
img1_r037_c011.png,1,37,11,2074,2446,33,32,237,
img1_r038_c000.png,1,38,0,295,2446,27,31,579,
img1_r038_c001.png,1,38,1,477,2470,50,31,217,
img1_r038_c002.png,1,38,2,532,2472,55,31,368,
img1_r038_c003.png,1,38,3,819,2446,33,50,475,
img1_r038_c004.png,1,38,4,2026,2458,24,17,140,
img1_r038_c005.png,1,38,5,2325,2451,29,30,218,
img1_r039_c000.png,1,39,0,278,2565,28,34,592,
img1_r039_c001.png,1,39,1,505,2552,16,34,199,
img1_r039_c002.png,1,39,2,628,2560,34,62,613,
img1_r039_c003.png,1,39,3,709,2555,16,30,193,
img1_r039_c004.png,1,39,4,733,2561,25,23,203,
img1_r039_c005.png,1,39,5,788,2563,41,62,727,
img1_r039_c006.png,1,39,6,926,2542,24,54,464,
img1_r039_c007.png,1,39,7,1027,2540,29,51,402,
img1_r039_c008.png,1,39,8,1091,2539,36,56,974,
img1_r039_c009.png,1,39,9,1146,2535,23,27,238,
img1_r040_c000.png,1,40,0,250,2717,33,32,669,
img1_r040_c001.png,1,40,1,492,2696,29,38,305,
img1_r040_c002.png,1,40,2,644,2685,23,65,555,
img1_r040_c003.png,1,40,3,711,2680,17,35,204,
img1_r040_c004.png,1,40,4,737,2688,19,26,171,
img1_r040_c005.png,1,40,5,786,2678,50,70,687,
img1_r040_c006.png,1,40,6,925,2667,25,61,507,
img1_r040_c007.png,1,40,7,1020,2669,28,53,420,
img1_r040_c008.png,1,40,8,1086,2666,30,65,1155,
img1_r040_c009.png,1,40,9,1130,2668,23,31,277,
img1_r041_c000.png,1,41,0,905,3178,59,21,239,
img1_r041_c001.png,1,41,1,1038,3162,65,38,302,
img1_r041_c002.png,1,41,2,1081,3131,38,14,126,
img1_r041_c003.png,1,41,3,2053,3126,18,33,122,
img1_r041_c004.png,1,41,4,2066,3159,29,53,202,
img1_r041_c005.png,1,41,5,2220,3145,35,14,148,
img1_r041_c006.png,1,41,6,2434,3147,55,23,165,
img1_r042_c000.png,1,42,0,2275,3201,36,14,125,
img1_r042_c001.png,1,42,1,2315,3229,34,14,132,
img1_r042_c002.png,1,42,2,2335,3247,14,31,176,
img1_r042_c003.png,1,42,3,2488,3233,30,15,163,
img1_r042_c004.png,1,42,4,2514,3233,38,17,153,
img1_r042_c005.png,1,42,5,2562,3205,30,13,136,
img1_r043_c000.png,1,43,0,757,3300,20,24,125,
img1_r043_c001.png,1,43,1,819,3294,45,31,237,
img1_r043_c002.png,1,43,2,841,3339,25,25,126,
img1_r044_c000.png,1,44,0,962,3463,21,26,142,
img1_r045_c000.png,1,45,0,2703,3674,15,35,129,
img2_r000_c000.png,2,0,0,519,0,34,17,140,
img2_r000_c001.png,2,0,1,1065,18,24,10,143,
img2_r000_c002.png,2,0,2,1090,24,29,15,157,
img2_r000_c003.png,2,0,3,1170,16,26,10,120,
img2_r000_c004.png,2,0,4,1303,21,72,18,190,
img2_r000_c005.png,2,0,5,1328,0,29,19,129,
img2_r001_c000.png,2,1,0,97,66,56,19,258,
img2_r001_c001.png,2,1,1,134,45,37,16,124,
img2_r001_c002.png,2,1,2,210,72,65,56,429,
img2_r001_c003.png,2,1,3,1058,44,30,10,140,
img2_r001_c004.png,2,1,4,2728,28,177,109,817,
img2_r001_c005.png,2,1,5,3030,39,42,14,139,
img2_r002_c000.png,2,2,0,228,83,47,390,910,
img2_r003_c000.png,2,3,0,117,120,68,19,268,
img2_r003_c001.png,2,3,1,2105,156,32,40,183,
img2_r003_c002.png,2,3,2,2321,133,33,62,1092,
img2_r003_c003.png,2,3,3,2422,130,42,34,428,
img2_r003_c004.png,2,3,4,2886,139,40,29,162,
img2_r004_c000.png,2,4,0,133,171,46,30,287,
img2_r004_c001.png,2,4,1,1066,212,30,68,910,
img2_r004_c002.png,2,4,2,1666,206,30,46,906,
img2_r004_c003.png,2,4,3,1840,201,24,40,333,
img2_r004_c004.png,2,4,4,1921,187,32,42,409,
img2_r004_c005.png,2,4,5,2021,170,21,51,195,
img2_r004_c006.png,2,4,6,2097,188,34,27,313,
img2_r004_c007.png,2,4,7,2945,216,63,60,318,
img2_r005_c000.png,2,5,0,39,225,30,13,177,
img2_r005_c001.png,2,5,1,76,247,36,30,150,
img2_r005_c002.png,2,5,2,401,244,37,36,878,
img2_r005_c003.png,2,5,3,598,242,29,32,248,
img2_r005_c004.png,2,5,4,710,231,26,46,402,
img2_r005_c005.png,2,5,5,813,228,20,51,215,
img2_r005_c006.png,2,5,6,834,229,23,27,128,
img2_r005_c007.png,2,5,7,969,225,32,41,371,
img2_r005_c008.png,2,5,8,1176,229,23,59,423,
img2_r005_c009.png,2,5,9,1265,219,30,67,1254,
img2_r005_c010.png,2,5,10,1370,222,28,53,564,
img2_r005_c011.png,2,5,11,1948,272,25,55,415,
img2_r005_c012.png,2,5,12,2093,265,42,53,590,
img2_r005_c013.png,2,5,13,2186,287,19,36,251,
img2_r005_c014.png,2,5,14,2327,233,36,65,1173,
img2_r005_c015.png,2,5,15,2419,231,30,31,283,
img2_r005_c016.png,2,5,16,2995,276,42,26,122,
img2_r006_c000.png,2,6,0,705,337,28,48,388,
img2_r006_c001.png,2,6,1,803,331,26,49,262,
img2_r006_c002.png,2,6,2,947,324,36,65,526,
img2_r006_c003.png,2,6,3,1063,331,24,68,683,
img2_r006_c004.png,2,6,4,1341,332,22,25,220,
img2_r006_c005.png,2,6,5,1654,313,30,49,991,
img2_r006_c006.png,2,6,6,1857,295,28,42,323,
img2_r006_c007.png,2,6,7,2364,331,33,73,1341,
img2_r006_c008.png,2,6,8,2442,327,32,25,307,
img2_r006_c009.png,2,6,9,3013,303,40,48,178,
img2_r007_c000.png,2,7,0,173,388,31,53,250,
img2_r007_c001.png,2,7,1,403,344,32,35,738,
img2_r007_c002.png,2,7,2,583,346,38,36,373,
img2_r007_c003.png,2,7,3,1264,341,27,66,1051,
img2_r007_c004.png,2,7,4,1851,407,28,32,280,
img2_r007_c005.png,2,7,5,1945,390,34,52,484,
img2_r007_c006.png,2,7,6,2062,375,17,28,141,
img2_r007_c007.png,2,7,7,2104,373,38,55,491,
img2_r007_c008.png,2,7,8,2205,346,16,42,168,
img2_r007_c009.png,2,7,9,2207,386,19,34,258,
img2_r008_c000.png,2,8,0,373,467,34,40,495,
img2_r008_c001.png,2,8,1,571,455,28,37,328,
img2_r008_c002.png,2,8,2,705,441,34,48,447,
img2_r008_c003.png,2,8,3,822,440,17,27,150,
img2_r008_c004.png,2,8,4,939,445,35,44,404,
img2_r008_c005.png,2,8,5,1055,463,18,35,254,
img2_r008_c006.png,2,8,6,1184,449,21,55,337,
img2_r008_c007.png,2,8,7,1259,435,33,65,1122,
img2_r008_c008.png,2,8,8,1303,434,23,32,309,
img2_r008_c009.png,2,8,9,1646,430,31,43,442,
img2_r008_c010.png,2,8,10,2451,458,26,25,192,
img2_r009_c000.png,2,9,0,1293,524,26,32,318,
img2_r009_c001.png,2,9,1,2095,511,34,52,536,
img2_r009_c002.png,2,9,2,2209,496,23,60,735,
img2_r009_c003.png,2,9,3,2371,475,24,63,868,
img2_r010_c000.png,2,10,0,138,557,36,19,126,
img2_r010_c001.png,2,10,1,376,550,28,35,690,
img2_r010_c002.png,2,10,2,568,545,29,34,311,
img2_r010_c003.png,2,10,3,704,538,27,44,469,
img2_r010_c004.png,2,10,4,810,537,21,26,173,
img2_r010_c005.png,2,10,5,943,540,32,57,461,
img2_r010_c006.png,2,10,6,1054,534,22,33,177,
img2_r010_c007.png,2,10,7,1056,565,20,32,254,
img2_r010_c008.png,2,10,8,1236,527,33,70,1379,
img2_r010_c009.png,2,10,9,1657,549,23,35,578,
img2_r010_c010.png,2,10,10,1872,538,37,34,254,
img2_r010_c011.png,2,10,11,1965,528,20,47,353,
img2_r010_c012.png,2,10,12,2435,596,23,31,278,
img2_r011_c000.png,2,11,0,61,666,32,12,150,
img2_r011_c001.png,2,11,1,371,635,28,30,568,
img2_r011_c002.png,2,11,2,557,627,30,27,193,
img2_r011_c003.png,2,11,3,710,624,18,45,232,
img2_r011_c004.png,2,11,4,782,608,15,43,246,
img2_r011_c005.png,2,11,5,785,652,22,27,162,
img2_r011_c006.png,2,11,6,799,635,25,15,157,
img2_r011_c007.png,2,11,7,945,634,38,54,539,
img2_r011_c008.png,2,11,8,1035,634,22,57,273,
img2_r011_c009.png,2,11,9,1043,668,19,27,245,
img2_r011_c010.png,2,11,10,1165,653,19,58,343,
img2_r011_c011.png,2,11,11,1209,638,30,69,1365,
img2_r011_c012.png,2,11,12,1268,630,24,28,477,
img2_r011_c013.png,2,11,13,1968,660,25,46,370,
img2_r011_c014.png,2,11,14,2047,642,17,47,193,
img2_r011_c015.png,2,11,15,2098,642,37,52,533,
img2_r011_c016.png,2,11,16,2220,653,21,36,590,
img2_r011_c017.png,2,11,17,2280,621,45,29,227,
img2_r011_c018.png,2,11,18,2363,615,25,65,588,
img2_r012_c000.png,2,12,0,1642,669,25,43,758,
img2_r012_c001.png,2,12,1,1870,671,47,36,285,
img2_r013_c000.png,2,13,0,116,738,23,29,121,
img2_r013_c001.png,2,13,1,130,716,47,85,611,
img2_r013_c002.png,2,13,2,365,721,31,31,682,
img2_r013_c003.png,2,13,3,439,720,13,36,208,
img2_r013_c004.png,2,13,4,564,719,31,41,368,
img2_r013_c005.png,2,13,5,701,724,25,51,414,
img2_r013_c006.png,2,13,6,787,720,19,50,283,
img2_r013_c007.png,2,13,7,805,722,15,29,155,
img2_r013_c008.png,2,13,8,962,735,33,63,725,
img2_r013_c009.png,2,13,9,1038,732,26,54,624,
img2_r013_c010.png,2,13,10,1136,745,33,43,372,
img2_r013_c011.png,2,13,11,1219,731,19,59,401,
img2_r013_c012.png,2,13,12,1260,730,19,17,153,
img2_r013_c013.png,2,13,13,1290,763,30,31,165,
img2_r013_c014.png,2,13,14,2067,772,19,54,267,
img2_r013_c015.png,2,13,15,2141,765,54,54,549,
img2_r013_c016.png,2,13,16,2297,765,41,57,501,
img2_r013_c017.png,2,13,17,2387,735,25,68,572,
img2_r013_c018.png,2,13,18,2458,719,25,31,495,
img2_r014_c000.png,2,14,0,159,784,35,283,697,
img2_r015_c000.png,2,15,0,38,808,33,21,124,
img2_r015_c001.png,2,15,1,131,832,32,31,144,
img2_r015_c002.png,2,15,2,367,818,23,31,309,
img2_r015_c003.png,2,15,3,420,811,15,34,211,
img2_r015_c004.png,2,15,4,694,810,24,51,442,
img2_r015_c005.png,2,15,5,802,800,16,30,162,
img2_r015_c006.png,2,15,6,823,809,16,19,129,
img2_r015_c007.png,2,15,7,959,831,30,45,518,
img2_r015_c008.png,2,15,8,1031,820,26,58,691,
img2_r015_c009.png,2,15,9,1146,829,18,49,302,
img2_r015_c010.png,2,15,10,1200,820,24,55,865,
img2_r015_c011.png,2,15,11,1257,813,20,27,240,
img2_r015_c012.png,2,15,12,1306,797,35,22,148,
img2_r015_c013.png,2,15,13,1632,814,24,42,641,
img2_r015_c014.png,2,15,14,1748,803,18,52,294,
img2_r015_c015.png,2,15,15,1872,799,34,39,374,
img2_r015_c016.png,2,15,16,1984,789,28,45,491,
img2_r015_c017.png,2,15,17,2230,785,15,39,234,
img2_r015_c018.png,2,15,18,2471,841,29,27,313,
img2_r016_c000.png,2,16,0,331,920,27,41,787,
img2_r016_c001.png,2,16,1,545,907,20,32,190,
img2_r016_c002.png,2,16,2,707,902,27,56,473,
img2_r016_c003.png,2,16,3,817,906,23,62,321,
img2_r016_c004.png,2,16,4,842,914,20,30,198,
img2_r016_c005.png,2,16,5,1041,895,34,14,135,
img2_r016_c006.png,2,16,6,1213,907,32,70,1416,
img2_r016_c007.png,2,16,7,1283,901,28,34,276,
img2_r016_c008.png,2,16,8,2177,908,42,58,576,
img2_r016_c009.png,2,16,9,2249,874,21,75,427,
img2_r016_c010.png,2,16,10,2311,884,29,32,176,
img2_r016_c011.png,2,16,11,2403,854,31,68,576,
img2_r017_c000.png,2,17,0,123,941,31,54,412,
img2_r017_c001.png,2,17,1,951,938,39,44,509,
img2_r017_c002.png,2,17,2,1049,949,19,29,248,
img2_r017_c003.png,2,17,3,1309,995,24,31,333,
img2_r017_c004.png,2,17,4,1641,968,26,46,382,
img2_r017_c005.png,2,17,5,1733,937,21,55,344,
img2_r017_c006.png,2,17,6,1865,952,40,34,293,
img2_r017_c007.png,2,17,7,1978,927,37,58,654,
img2_r017_c008.png,2,17,8,2110,931,14,25,121,
img2_r017_c009.png,2,17,9,2263,978,28,29,170,
img2_r017_c010.png,2,17,10,2419,972,26,66,1024,
img2_r017_c011.png,2,17,11,2485,951,34,43,431,
img2_r018_c000.png,2,18,0,120,1001,28,35,342,
img2_r018_c001.png,2,18,1,122,1048,22,36,194,
img2_r018_c002.png,2,18,2,321,1021,33,28,356,
img2_r018_c003.png,2,18,3,551,1003,33,43,469,
img2_r018_c004.png,2,18,4,708,1009,28,58,600,
img2_r018_c005.png,2,18,5,844,1007,13,33,173,
img2_r018_c006.png,2,18,6,956,1021,39,52,633,
img2_r018_c007.png,2,18,7,1012,1005,25,34,205,
img2_r018_c008.png,2,18,8,1047,1020,24,59,708,
img2_r018_c009.png,2,18,9,1166,1030,20,51,334,
img2_r018_c010.png,2,18,10,1240,1007,19,65,495,
img2_r018_c011.png,2,18,11,1998,1036,25,45,401,
img2_r018_c012.png,2,18,12,2095,1033,19,19,126,
img2_r018_c013.png,2,18,13,2173,1020,39,52,519,
img2_r018_c014.png,2,18,14,2265,1026,26,30,314,
img2_r019_c000.png,2,19,0,110,1085,29,17,179,
img2_r019_c001.png,2,19,1,112,1106,25,52,376,
img2_r019_c002.png,2,19,2,555,1109,27,44,310,
img2_r019_c003.png,2,19,3,705,1106,27,52,530,
img2_r019_c004.png,2,19,4,1056,1105,21,59,417,
img2_r019_c005.png,2,19,5,1239,1103,26,72,705,
img2_r019_c006.png,2,19,6,1316,1094,34,37,697,
img2_r019_c007.png,2,19,7,1651,1091,25,41,707,
img2_r019_c008.png,2,19,8,1867,1066,42,40,373,
img2_r019_c009.png,2,19,9,2496,1095,30,42,386,
img2_r020_c000.png,2,20,0,329,1127,26,24,428,
img2_r020_c001.png,2,20,1,848,1119,15,23,126,
img2_r020_c002.png,2,20,2,953,1129,32,39,538,
img2_r020_c003.png,2,20,3,1173,1119,18,51,358,
img2_r020_c004.png,2,20,4,1984,1166,30,51,494,
img2_r020_c005.png,2,20,5,2051,1156,24,37,307,
img2_r020_c006.png,2,20,6,2171,1146,35,60,594,
img2_r020_c007.png,2,20,7,2273,1120,24,38,188,
img2_r020_c008.png,2,20,8,2275,1146,23,41,353,
img2_r020_c009.png,2,20,9,2371,1130,20,52,338,
img2_r020_c010.png,2,20,10,2443,1111,33,70,1284,
img2_r021_c000.png,2,21,0,100,1194,26,42,352,
img2_r021_c001.png,2,21,1,327,1217,29,38,811,
img2_r021_c002.png,2,21,2,549,1226,32,42,296,
img2_r021_c003.png,2,21,3,710,1224,31,49,542,
img2_r021_c004.png,2,21,4,837,1216,18,47,319,
img2_r021_c005.png,2,21,5,855,1221,23,31,253,
img2_r021_c006.png,2,21,6,943,1227,35,43,484,
img2_r021_c007.png,2,21,7,1132,1234,28,37,168,
img2_r021_c008.png,2,21,8,1247,1202,32,61,649,
img2_r021_c009.png,2,21,9,1321,1188,40,36,509,
img2_r021_c010.png,2,21,10,1660,1202,25,40,683,
img2_r021_c011.png,2,21,11,1853,1183,41,41,337,
img2_r022_c000.png,2,22,0,968,1268,31,29,156,
img2_r022_c001.png,2,22,1,1048,1273,26,14,149,
img2_r022_c002.png,2,22,2,1331,1283,30,20,126,
img2_r022_c003.png,2,22,3,2162,1284,42,62,778,
img2_r022_c004.png,2,22,4,2469,1261,23,66,628,
img2_r022_c005.png,2,22,5,2505,1249,30,39,397,
img2_r023_c000.png,2,23,0,11,1347,69,32,265,
img2_r023_c001.png,2,23,1,68,1285,44,77,606,
img2_r023_c002.png,2,23,2,310,1346,32,58,617,
img2_r023_c003.png,2,23,3,810,1312,56,19,264,
img2_r023_c004.png,2,23,4,911,1320,31,13,138,
img2_r023_c005.png,2,23,5,1203,1329,16,16,126,
img2_r023_c006.png,2,23,6,1348,1337,30,52,493,
img2_r023_c007.png,2,23,7,1496,1292,27,24,167,
img2_r023_c008.png,2,23,8,1660,1336,29,39,463,
img2_r023_c009.png,2,23,9,1857,1317,39,26,217,
img2_r023_c010.png,2,23,10,2048,1286,25,43,303,
img2_r023_c011.png,2,23,11,2076,1295,18,21,124,
img2_r023_c012.png,2,23,12,2264,1311,24,36,669,
img2_r023_c013.png,2,23,13,2674,1347,41,17,122,
img2_r023_c014.png,2,23,14,2876,1299,33,12,149,
img2_r023_c015.png,2,23,15,2954,1298,20,23,123,
img2_r023_c016.png,2,23,16,3045,1334,23,31,156,
img2_r024_c000.png,2,24,0,71,1415,30,37,197,
img2_r024_c001.png,2,24,1,402,1358,20,49,321,
img2_r024_c002.png,2,24,2,544,1371,36,44,387,
img2_r024_c003.png,2,24,3,670,1372,38,69,760,
img2_r024_c004.png,2,24,4,783,1378,19,34,229,
img2_r024_c005.png,2,24,5,811,1380,24,31,225,
img2_r024_c006.png,2,24,6,906,1396,33,49,446,
img2_r024_c007.png,2,24,7,1183,1376,20,63,392,
img2_r024_c008.png,2,24,8,1257,1354,30,79,1406,
img2_r024_c009.png,2,24,9,2259,1416,16,45,121,
img2_r024_c010.png,2,24,10,2473,1381,32,61,1132,
img2_r024_c011.png,2,24,11,2519,1367,29,39,596,
img2_r025_c000.png,2,25,0,74,1477,25,28,246,
img2_r025_c001.png,2,25,1,1600,1458,12,27,138,
img2_r025_c002.png,2,25,2,1664,1482,30,36,774,
img2_r025_c003.png,2,25,3,1845,1448,34,42,318,
img2_r025_c004.png,2,25,4,1961,1455,29,48,439,
img2_r025_c005.png,2,25,5,2057,1443,21,49,260,
img2_r025_c006.png,2,25,6,2169,1433,35,53,568,
img2_r025_c007.png,2,25,7,2266,1432,20,37,542,
img2_r026_c000.png,2,26,0,65,1507,31,42,216,
img2_r026_c001.png,2,26,1,294,1515,35,54,557,
img2_r026_c002.png,2,26,2,378,1533,15,43,236,
img2_r026_c003.png,2,26,3,509,1523,31,60,391,
img2_r026_c004.png,2,26,4,647,1533,32,58,566,
img2_r026_c005.png,2,26,5,1068,1500,27,16,122,
img2_r026_c006.png,2,26,6,1132,1502,29,21,133,
img2_r026_c007.png,2,26,7,1252,1514,42,71,1165,
img2_r026_c008.png,2,26,8,1340,1504,31,32,296,
img2_r026_c009.png,2,26,9,2372,1529,28,17,154,
img2_r026_c010.png,2,26,10,2479,1517,32,71,1335,
img2_r026_c011.png,2,26,11,2536,1507,35,42,389,
img2_r027_c000.png,2,27,0,7,1565,32,13,144,
img2_r027_c001.png,2,27,1,69,1559,24,52,342,
img2_r027_c002.png,2,27,2,766,1538,17,35,233,
img2_r027_c003.png,2,27,3,790,1542,27,30,208,
img2_r027_c004.png,2,27,4,905,1546,35,55,445,
img2_r027_c005.png,2,27,5,1047,1538,30,74,613,
img2_r027_c006.png,2,27,6,1175,1538,20,51,302,
img2_r027_c007.png,2,27,7,1668,1579,34,37,922,
img2_r027_c008.png,2,27,8,1832,1566,21,27,123,
img2_r027_c009.png,2,27,9,1859,1567,31,43,312,
img2_r027_c010.png,2,27,10,1987,1574,26,51,421,
img2_r027_c011.png,2,27,11,2074,1559,24,62,399,
img2_r027_c012.png,2,27,12,2099,1565,19,32,186,
img2_r027_c013.png,2,27,13,2184,1554,34,50,521,
img2_r027_c014.png,2,27,14,2270,1541,20,35,190,
img2_r027_c015.png,2,27,15,2272,1574,18,34,263,
img2_r028_c000.png,2,28,0,63,1612,21,39,230,
img2_r028_c001.png,2,28,1,721,1612,35,23,131,
img2_r028_c002.png,2,28,2,1336,1638,34,31,279,
img2_r028_c003.png,2,28,3,1355,1643,37,58,343,
img2_r028_c004.png,2,28,4,3039,1649,25,16,132,
img2_r029_c000.png,2,29,0,48,1654,37,16,161,
img2_r029_c001.png,2,29,1,263,1664,43,46,489,
img2_r029_c002.png,2,29,2,495,1671,28,47,268,
img2_r029_c003.png,2,29,3,637,1678,26,60,529,
img2_r029_c004.png,2,29,4,768,1685,18,30,219,
img2_r029_c005.png,2,29,5,855,1683,38,33,155,
img2_r029_c006.png,2,29,6,899,1708,40,33,396,
img2_r029_c007.png,2,29,7,1042,1676,44,71,1483,
img2_r029_c008.png,2,29,8,1181,1678,22,57,343,
img2_r029_c009.png,2,29,9,1273,1650,37,70,721,
img2_r029_c010.png,2,29,10,1519,1659,25,16,124,
img2_r029_c011.png,2,29,11,1527,1699,30,36,125,
img2_r029_c012.png,2,29,12,1662,1716,29,32,668,
img2_r029_c013.png,2,29,13,1880,1702,25,41,321,
img2_r029_c014.png,2,29,14,1897,1655,32,21,162,
img2_r029_c015.png,2,29,15,1981,1704,20,45,344,
img2_r029_c016.png,2,29,16,2090,1690,20,60,364,
img2_r029_c017.png,2,29,17,2110,1695,20,32,241,
img2_r029_c018.png,2,29,18,2202,1690,31,57,454,
img2_r029_c019.png,2,29,19,2276,1679,23,66,469,
img2_r029_c020.png,2,29,20,2473,1677,28,66,856,
img2_r029_c021.png,2,29,21,2529,1665,25,33,280,
img2_r030_c000.png,2,30,0,50,1737,26,16,122,
img2_r030_c001.png,2,30,1,569,1734,32,15,132,
img2_r031_c000.png,2,31,0,250,1801,33,40,969,
img2_r031_c001.png,2,31,1,362,1797,18,48,284,
img2_r031_c002.png,2,31,2,623,1806,24,51,349,
img2_r031_c003.png,2,31,3,740,1811,16,37,218,
img2_r031_c004.png,2,31,4,750,1850,23,28,178,
img2_r031_c005.png,2,31,5,758,1824,11,23,124,
img2_r031_c006.png,2,31,6,901,1787,69,70,792,
img2_r031_c007.png,2,31,7,1050,1797,34,63,722,
img2_r031_c008.png,2,31,8,1170,1811,20,58,371,
