filename,img_source,row,col,x,y,w,h,area,digit_label
img1_r041_c001.png,1,41,1,384,2195,13,36,212,1
img1_r041_c002.png,1,41,2,505,2189,41,40,434,2
img1_r041_c003.png,1,41,3,624,2187,24,46,435,3
img1_r041_c004.png,1,41,4,725,2183,37,50,672,4
img1_r041_c005.png,1,41,5,844,2154,31,68,546,5
img1_r041_c006.png,1,41,6,924,2166,25,56,589,6
img1_r041_c007.png,1,41,7,1039,2171,30,54,448,7
img1_r041_c008.png,1,41,8,1102,2157,36,74,1348,8
img1_r041_c009.png,1,41,9,1152,2163,31,58,583,9
img1_r041_c010.png,1,41,10,1395,2184,25,29,508,8
img1_r041_c011.png,1,41,11,1533,2185,31,38,368,2
img1_r041_c012.png,1,41,12,1634,2193,40,49,581,3
img1_r041_c013.png,1,41,13,1768,2188,39,52,597,4
img1_r041_c014.png,1,41,14,1858,2189,45,55,1023,5
img1_r041_c015.png,1,41,15,1930,2181,30,51,574,6
img1_r041_c016.png,1,41,16,2057,2181,40,55,471,7
img1_r041_c017.png,1,41,17,2122,2175,26,60,797,8
img1_r041_c018.png,1,41,18,2187,2167,30,74,641,9
img1_r042_c000.png,1,42,0,790,2250,29,15,164,2
img1_r042_c001.png,1,42,1,1105,2263,24,62,936,8
img1_r042_c002.png,1,42,2,1152,2265,26,57,524,9
img1_r043_c000.png,1,43,0,295,2317,26,35,668,0
img1_r043_c001.png,1,43,1,499,2309,35,47,459,2
img1_r043_c002.png,1,43,2,630,2302,23,45,387,3
img1_r043_c003.png,1,43,3,732,2295,40,56,794,4
img1_r043_c004.png,1,43,4,842,2296,32,52,474,5
img1_r043_c005.png,1,43,5,861,2289,33,11,161,5
img1_r043_c006.png,1,43,6,923,2276,31,58,850,6
img1_r043_c007.png,1,43,7,1035,2274,26,56,438,7
img1_r043_c008.png,1,43,8,1388,2295,30,35,699,8
img1_r043_c009.png,1,43,9,1527,2298,40,43,440,2
img1_r043_c010.png,1,43,10,1665,2283,25,50,416,5
img1_r043_c011.png,1,43,11,1776,2294,46,50,605,4
img1_r043_c012.png,1,43,12,1892,2290,51,55,662,5
img1_r043_c013.png,1,43,13,1959,2276,29,62,794,6
img1_r043_c014.png,1,43,14,2082,2290,38,47,439,7
img1_r043_c015.png,1,43,15,2150,2278,29,66,746,8
img1_r043_c016.png,1,43,16,2201,2281,35,71,717,9
img1_r044_c000.png,1,44,0,294,2445,27,31,579,0
img1_r044_c001.png,1,44,1,501,2431,35,47,441,2
img1_r044_c002.png,1,44,2,639,2437,23,51,434,3
img1_r044_c003.png,1,44,3,732,2432,38,56,688,4
img1_r044_c004.png,1,44,4,818,2437,45,58,668,5
img1_r044_c005.png,1,44,5,932,2426,33,61,909,6
img1_r044_c006.png,1,44,6,1041,2402,30,64,462,7
img1_r044_c007.png,1,44,7,1094,2401,32,66,1206,8
img1_r044_c008.png,1,44,8,1146,2398,33,75,673,9
img1_r045_c000.png,1,45,0,546,2471,39,31,212,2
img1_r046_c000.png,1,46,0,277,2564,28,34,402,0
img1_r046_c001.png,1,46,1,500,2551,39,43,404,2
img1_r046_c002.png,1,46,2,627,2559,34,62,597,3
img1_r046_c003.png,1,46,3,708,2554,49,58,731,4
img1_r046_c004.png,1,46,4,787,2562,41,62,726,5
img1_r046_c005.png,1,46,5,925,2541,24,54,461,6
img1_r046_c006.png,1,46,6,1026,2539,29,51,402,7
img1_r046_c007.png,1,46,7,1090,2538,36,56,974,8
img1_r046_c008.png,1,46,8,1145,2531,32,65,612,4
img1_r047_c000.png,1,47,0,249,2716,33,32,452,0
img1_r047_c001.png,1,47,1,487,2695,33,45,407,2
img1_r047_c002.png,1,47,2,643,2684,23,65,554,3
img1_r047_c003.png,1,47,3,710,2679,45,67,742,4
img1_r047_c004.png,1,47,4,785,2677,50,70,686,5
img1_r047_c005.png,1,47,5,924,2666,25,61,505,1
img1_r047_c006.png,1,47,6,1019,2668,28,53,420,7
img1_r047_c007.png,1,47,7,1085,2665,30,65,1153,8
img1_r047_c008.png,1,47,8,1129,2667,31,76,700,9
img2_r000_c000.png,2,0,0,929,24,61,27,290,7
img2_r000_c001.png,2,0,1,2974,29,41,20,155,7
img2_r001_c000.png,2,1,0,2020,166,34,54,487,4
img2_r001_c001.png,2,1,1,2096,155,40,59,593,5
img2_r001_c002.png,2,1,2,2160,151,26,56,610,6
img2_r001_c003.png,2,1,3,2254,151,23,52,344,7
img2_r001_c004.png,2,1,4,2320,132,33,62,1091,8
img2_r001_c005.png,2,1,5,2421,129,42,73,1058,9
img2_r002_c000.png,2,2,0,1665,205,30,46,906,0
img2_r002_c001.png,2,2,1,1839,200,24,40,331,2
img2_r002_c002.png,2,2,2,1920,186,32,42,408,3
img2_r002_c003.png,2,2,3,2930,197,142,78,1339,0
img2_r003_c000.png,2,3,0,38,224,30,13,173,5
img2_r003_c001.png,2,3,1,400,243,37,36,878,0
img2_r003_c002.png,2,3,2,593,241,33,39,345,2
img2_r003_c003.png,2,3,3,709,230,26,46,402,3
img2_r003_c004.png,2,3,4,812,227,44,51,528,4
img2_r003_c005.png,2,3,5,968,220,39,45,532,5
img2_r003_c006.png,2,3,6,1065,211,30,68,909,6
img2_r003_c007.png,2,3,7,1175,228,23,59,422,7
img2_r003_c008.png,2,3,8,1264,218,30,67,1254,8
img2_r003_c009.png,2,3,9,1369,221,28,70,789,9
img2_r003_c010.png,2,3,10,2326,232,36,65,1172,8
img2_r003_c011.png,2,3,11,2418,230,37,66,623,9
img2_r004_c000.png,2,4,0,1947,271,25,55,415,3
img2_r004_c001.png,2,4,1,2038,271,32,52,492,4
img2_r004_c002.png,2,4,2,2092,264,42,53,589,5
img2_r004_c003.png,2,4,3,2178,253,26,69,910,6
img2_r004_c004.png,2,4,4,2250,257,36,50,402,7
img2_r005_c000.png,2,5,0,946,323,45,65,709,5
img2_r005_c001.png,2,5,1,1653,312,30,49,991,0
img2_r005_c002.png,2,5,2,1856,294,28,42,323,2
img2_r005_c003.png,2,5,3,2441,321,42,73,738,9
img2_r005_c004.png,2,5,4,2994,275,78,102,681,1
img2_r006_c000.png,2,6,0,402,343,32,35,738,0
img2_r006_c001.png,2,6,1,582,345,38,36,373,2
img2_r006_c002.png,2,6,2,704,336,28,48,388,3
img2_r006_c003.png,2,6,3,802,330,43,53,547,4
img2_r006_c004.png,2,6,4,1062,330,24,68,683,6
img2_r006_c005.png,2,6,5,1159,336,40,68,558,7
img2_r006_c006.png,2,6,6,1263,340,27,66,834,8
img2_r006_c007.png,2,6,7,1340,331,29,67,773,9
img2_r006_c008.png,2,6,8,2046,362,32,70,645,4
img2_r006_c009.png,2,6,9,2198,345,27,74,879,6
img2_r006_c010.png,2,6,10,2275,348,34,66,486,7
img2_r006_c011.png,2,6,11,2363,330,33,73,1340,8
img2_r007_c000.png,2,7,0,90,365,120,351,3269,1
img2_r008_c000.png,2,8,0,1850,406,41,35,441,2
img2_r008_c001.png,2,8,1,1944,389,34,52,484,3
img2_r008_c002.png,2,8,2,2103,366,48,61,651,5
img2_r009_c000.png,2,9,0,372,466,34,40,495,0
img2_r009_c001.png,2,9,1,570,454,28,37,327,2
img2_r009_c002.png,2,9,2,704,440,34,48,447,5
img2_r009_c003.png,2,9,3,802,427,36,67,598,4
img2_r009_c004.png,2,9,4,938,436,50,52,571,5
img2_r009_c005.png,2,9,5,1046,433,26,64,821,6
img2_r009_c006.png,2,9,6,1159,441,45,62,596,7
img2_r009_c007.png,2,9,7,1258,434,33,65,1122,8
img2_r009_c008.png,2,9,8,1302,433,33,69,696,9
img2_r009_c009.png,2,9,9,1645,429,31,43,442,3
img2_r009_c010.png,2,9,10,2450,457,26,64,670,9
img2_r010_c000.png,2,10,0,2094,510,34,52,536,5
img2_r010_c001.png,2,10,1,2208,495,23,60,735,6
img2_r010_c002.png,2,10,2,2280,495,39,54,461,7
img2_r010_c003.png,2,10,3,2370,474,24,63,866,8
img2_r011_c000.png,2,11,0,75,552,60,22,290,8
img2_r011_c001.png,2,11,1,375,549,28,35,690,0
img2_r011_c002.png,2,11,2,567,544,29,34,311,2
img2_r011_c003.png,2,11,3,703,537,27,44,469,8
img2_r011_c004.png,2,11,4,794,527,36,57,572,4
img2_r011_c005.png,2,11,5,942,539,41,57,606,5
img2_r011_c006.png,2,11,6,1047,533,28,63,891,6
img2_r011_c007.png,2,11,7,1137,539,41,67,623,7
img2_r011_c008.png,2,11,8,1235,526,33,70,1379,8
img2_r011_c009.png,2,11,9,1292,523,32,71,941,9
img2_r011_c010.png,2,11,10,1656,548,23,35,578,0
img2_r011_c011.png,2,11,11,1871,537,37,41,379,2
img2_r011_c012.png,2,11,12,1964,527,20,47,352,3
img2_r011_c013.png,2,11,13,2039,519,31,52,520,4
img2_r012_c000.png,2,12,0,556,626,32,31,296,2
img2_r012_c001.png,2,12,1,701,617,26,51,557,8
img2_r012_c002.png,2,12,2,781,607,42,71,634,4
img2_r012_c003.png,2,12,3,1267,623,33,77,918,9
img2_r012_c004.png,2,12,4,2212,626,28,62,912,6
img2_r012_c005.png,2,12,5,2279,620,45,69,593,7
img2_r012_c006.png,2,12,6,2362,614,25,65,1000,8
img2_r012_c007.png,2,12,7,2434,587,30,77,677,9
img2_r013_c000.png,2,13,0,60,665,70,21,350,5
img2_r013_c001.png,2,13,1,370,634,28,30,568,0
img2_r013_c002.png,2,13,2,944,633,52,54,701,5
img2_r013_c003.png,2,13,3,1034,633,27,61,781,6
img2_r013_c004.png,2,13,4,1150,644,33,66,522,7
img2_r013_c005.png,2,13,5,1208,637,30,69,1365,8
img2_r013_c006.png,2,13,6,1641,668,25,43,758,0
img2_r013_c007.png,2,13,7,1869,670,47,43,424,2
img2_r013_c008.png,2,13,8,1967,659,25,46,369,3
img2_r013_c009.png,2,13,9,2046,641,33,56,595,4
img2_r013_c010.png,2,13,10,2097,641,37,52,532,5
img2_r014_c000.png,2,14,0,140,715,36,70,543,1
img2_r014_c001.png,2,14,1,364,720,31,31,682,0
img2_r014_c002.png,2,14,2,438,719,13,36,207,1
img2_r014_c003.png,2,14,3,563,718,31,41,365,2
img2_r014_c004.png,2,14,4,700,723,25,51,413,5
img2_r014_c005.png,2,14,5,786,719,33,50,535,4
img2_r014_c006.png,2,14,6,961,734,33,63,724,5
img2_r014_c007.png,2,14,7,977,744,33,11,162,5
img2_r014_c008.png,2,14,8,1037,731,26,54,623,6
img2_r014_c009.png,2,14,9,1135,744,33,43,372,7
img2_r014_c010.png,2,14,10,1213,730,24,59,917,8
img2_r014_c011.png,2,14,11,1259,729,27,59,493,9
img2_r014_c012.png,2,14,12,2386,734,25,68,919,8
img2_r014_c013.png,2,14,13,2457,713,34,70,881,9
img2_r015_c000.png,2,15,0,13,755,121,19,563,2
img2_r015_c001.png,2,15,1,2066,771,32,64,596,4
img2_r015_c002.png,2,15,2,2140,764,54,54,549,5
img2_r015_c003.png,2,15,3,2213,751,31,72,945,6
img2_r015_c004.png,2,15,4,2296,764,41,57,499,7
img2_r016_c000.png,2,16,0,37,841,61,20,289,2
img2_r016_c001.png,2,16,1,96,786,74,108,1381,1
img2_r016_c002.png,2,16,2,366,817,23,31,309,2
img2_r016_c003.png,2,16,3,419,810,15,34,211,1
img2_r016_c004.png,2,16,4,553,800,33,46,423,2
img2_r016_c005.png,2,16,5,693,809,24,51,441,3
img2_r016_c006.png,2,16,6,801,799,37,56,663,4
img2_r016_c007.png,2,16,7,958,830,30,45,518,5
img2_r016_c008.png,2,16,8,1030,819,26,58,691,6
img2_r016_c009.png,2,16,9,1132,822,31,55,453,7
img2_r016_c010.png,2,16,10,1199,819,24,55,864,8
img2_r016_c011.png,2,16,11,1256,812,29,68,642,9
img2_r016_c012.png,2,16,12,1631,813,24,42,641,8
img2_r016_c013.png,2,16,13,1747,802,18,52,294,1
img2_r016_c014.png,2,16,14,1871,798,34,39,374,2
img2_r016_c015.png,2,16,15,1983,788,28,45,491,3
img2_r016_c016.png,2,16,16,2470,840,39,70,717,9
img2_r017_c000.png,2,17,0,2243,873,26,75,843,6
img2_r017_c001.png,2,17,1,2310,883,29,68,509,7
img2_r017_c002.png,2,17,2,2402,853,31,68,901,8
img2_r018_c000.png,2,18,0,46,896,114,108,1105,0
img2_r018_c001.png,2,18,1,330,919,27,41,786,0
img2_r018_c002.png,2,18,2,544,906,36,38,407,2
img2_r018_c003.png,2,18,3,706,901,27,56,473,5
img2_r018_c004.png,2,18,4,816,905,45,64,793,4
img2_r018_c005.png,2,18,5,951,922,44,59,726,5
img2_r018_c006.png,2,18,6,1040,917,27,60,780,6
img2_r018_c007.png,2,18,7,1134,915,33,62,515,7
img2_r018_c008.png,2,18,8,1212,906,32,70,1416,8
img2_r018_c009.png,2,18,9,1282,900,35,68,1257,9
img2_r018_c010.png,2,18,10,1732,936,28,74,1108,1
img2_r018_c011.png,2,18,11,1977,926,37,58,652,3
img2_r018_c012.png,2,18,12,2084,911,39,74,837,4
img2_r018_c013.png,2,18,13,2176,907,42,58,576,5
img2_r019_c000.png,2,19,0,0,984,39,13,166,5
img2_r019_c001.png,2,19,1,1308,994,34,69,766,9
img2_r019_c002.png,2,19,2,1640,967,26,46,863,0
img2_r019_c003.png,2,19,3,1864,951,45,42,466,2
img2_r019_c004.png,2,19,4,2256,977,34,78,772,6
img2_r019_c005.png,2,19,5,2323,981,40,62,510,7
img2_r019_c006.png,2,19,6,2418,971,26,66,1023,8
img2_r019_c007.png,2,19,7,2484,950,45,84,911,9
img2_r020_c000.png,2,20,0,110,1038,33,45,329,0
img2_r020_c001.png,2,20,1,119,1000,28,35,335,0
img2_r020_c002.png,2,20,2,320,1020,33,28,618,0
img2_r020_c003.png,2,20,3,550,1002,33,43,469,2
img2_r020_c004.png,2,20,4,707,1008,28,58,600,3
img2_r020_c005.png,2,20,5,824,1000,32,72,810,4
img2_r020_c006.png,2,20,6,955,1017,47,55,811,5
img2_r020_c007.png,2,20,7,1046,1019,24,59,708,6
img2_r020_c008.png,2,20,8,1141,1017,44,63,628,7
img2_r020_c009.png,2,20,9,1230,1006,28,65,907,8
img2_r020_c010.png,2,20,10,1997,1035,25,45,400,3
img2_r020_c011.png,2,20,11,2071,1018,42,65,716,4
img2_r020_c012.png,2,20,12,2172,1016,42,55,653,5
img2_r021_c000.png,2,21,0,109,1084,29,17,176,0
img2_r021_c001.png,2,21,1,1650,1090,25,41,706,0
img2_r021_c002.png,2,21,2,1866,1065,42,40,457,2
img2_r022_c000.png,2,22,0,1315,1093,34,69,1027,9
img2_r022_c001.png,2,22,1,2495,1094,43,92,894,9
img2_r023_c000.png,2,23,0,0,1095,136,146,2009,1
img2_r023_c001.png,2,23,1,1049,1104,27,59,779,6
img2_r023_c002.png,2,23,2,1238,1102,26,72,1302,8
img2_r024_c000.png,2,24,0,328,1126,26,24,428,0
img2_r024_c001.png,2,24,1,554,1108,32,46,505,2
img2_r024_c002.png,2,24,2,704,1105,27,52,529,3
img2_r024_c003.png,2,24,3,826,1105,36,49,658,4
img2_r024_c004.png,2,24,4,952,1120,37,47,702,5
img2_r024_c005.png,2,24,5,1153,1110,37,59,602,7
img2_r024_c006.png,2,24,6,2266,1119,31,67,744,6
img2_r024_c007.png,2,24,7,2356,1122,34,59,512,7
img2_r024_c008.png,2,24,8,2442,1110,33,70,1284,8
img2_r025_c000.png,2,25,0,1852,1182,44,50,518,2
img2_r025_c001.png,2,25,1,1983,1165,30,51,494,3
img2_r025_c002.png,2,25,2,2050,1155,48,64,777,4
img2_r025_c003.png,2,25,3,2170,1145,35,60,594,5
img2_r026_c000.png,2,26,0,326,1216,29,38,811,0
img2_r026_c001.png,2,26,1,548,1225,34,43,470,2
img2_r026_c002.png,2,26,2,709,1223,31,49,542,3
img2_r026_c003.png,2,26,3,836,1215,41,47,674,4
img2_r026_c004.png,2,26,4,942,1210,42,59,710,5
img2_r026_c005.png,2,26,5,1061,1202,23,58,699,6
img2_r026_c006.png,2,26,6,1159,1216,33,56,523,7
img2_r026_c007.png,2,26,7,1246,1201,32,61,1181,8
img2_r026_c008.png,2,26,8,1320,1187,40,76,1259,9
img2_r026_c009.png,2,26,9,1659,1201,25,40,683,0
img2_r027_c000.png,2,27,0,85,1258,32,11,165,0
img2_r027_c001.png,2,27,1,892,1265,32,15,170,2
img2_r027_c002.png,2,27,2,2257,1259,30,87,1158,6
img2_r027_c003.png,2,27,3,2462,1260,29,66,982,8
img2_r027_c004.png,2,27,4,2504,1245,41,73,868,9
img2_r028_c000.png,2,28,0,71,1271,45,97,925,1
img2_r028_c001.png,2,28,1,1659,1335,29,39,461,0
img2_r028_c002.png,2,28,2,1856,1316,39,33,352,2
img2_r028_c003.png,2,28,3,1945,1305,26,53,419,3
img2_r028_c004.png,2,28,4,2047,1285,46,65,743,4
img2_r028_c005.png,2,28,5,2161,1283,42,62,777,5
img2_r028_c006.png,2,28,6,2364,1277,44,68,588,7
img2_r029_c000.png,2,29,0,0,1346,106,113,1595,0
img2_r029_c001.png,2,29,1,309,1345,32,58,614,9
img2_r029_c002.png,2,29,2,401,1357,20,49,321,1
img2_r029_c003.png,2,29,3,543,1370,36,52,502,2
img2_r029_c004.png,2,29,4,669,1371,38,69,759,3
img2_r029_c005.png,2,29,5,782,1377,52,70,922,4
img2_r029_c006.png,2,29,6,905,1383,59,61,763,5
img2_r029_c007.png,2,29,7,1043,1376,23,69,783,6
img2_r029_c008.png,2,29,8,1167,1367,35,71,586,7
img2_r029_c009.png,2,29,9,1256,1353,30,79,1406,8
img2_r029_c010.png,2,29,10,1347,1336,30,83,736,9
img2_r029_c011.png,2,29,11,2442,1352,43,15,154,4
img2_r029_c012.png,2,29,12,2472,1380,32,61,1132,8
img2_r029_c013.png,2,29,13,2518,1350,43,91,992,9
img2_r029_c014.png,2,29,14,2673,1346,39,17,194,2
img2_r030_c000.png,2,30,0,1837,1447,41,53,497,2
img2_r030_c001.png,2,30,1,2056,1442,40,54,629,9
img2_r030_c002.png,2,30,2,2168,1432,38,53,605,5
img2_r030_c003.png,2,30,3,2258,1415,27,53,814,6
img2_r030_c004.png,2,30,4,2373,1401,34,72,611,7
img2_r031_c000.png,2,31,0,0,1476,98,79,1133,0
img2_r031_c001.png,2,31,1,1663,1481,30,36,774,0
img2_r031_c002.png,2,31,2,1960,1454,29,48,439,3
img2_r032_c000.png,2,32,0,293,1514,35,54,537,9
img2_r032_c001.png,2,32,1,377,1532,15,43,236,1
img2_r032_c002.png,2,32,2,508,1522,43,60,566,2
img2_r032_c003.png,2,32,3,646,1532,32,58,564,3
img2_r032_c004.png,2,32,4,904,1535,35,65,947,5
img2_r032_c005.png,2,32,5,1148,1530,46,58,521,7
img2_r032_c006.png,2,32,6,1251,1513,42,71,1164,8
img2_r032_c007.png,2,32,7,1339,1495,49,76,1423,9
img2_r032_c008.png,2,32,8,2371,1528,36,70,557,7
img2_r032_c009.png,2,32,9,2478,1516,32,71,1335,8
img2_r032_c010.png,2,32,10,2535,1506,35,91,852,9
img2_r033_c000.png,2,33,0,62,1558,30,95,660,1
img2_r033_c001.png,2,33,1,765,1537,51,73,891,4
img2_r033_c002.png,2,33,2,1040,1537,36,74,1274,6
img2_r033_c003.png,2,33,3,1667,1578,34,37,918,0
img2_r033_c004.png,2,33,4,1858,1566,31,43,380,2
img2_r033_c005.png,2,33,5,1986,1573,26,51,421,3
img2_r033_c006.png,2,33,6,2073,1558,44,64,753,9
img2_r033_c007.png,2,33,7,2183,1553,34,50,520,5
img2_r033_c008.png,2,33,8,2262,1540,27,67,864,6
img2_r034_c000.png,2,34,0,262,1658,43,51,1368,0
img2_r034_c001.png,2,34,1,494,1670,37,49,454,2
img2_r034_c002.png,2,34,2,636,1677,26,60,529,3
img2_r034_c003.png,2,34,3,738,1679,47,78,874,4
img2_r034_c004.png,2,34,4,898,1671,57,69,796,5
img2_r034_c005.png,2,34,5,1041,1675,44,71,1481,6
img2_r034_c006.png,2,34,6,1159,1670,43,64,564,7
img2_r034_c007.png,2,34,7,1272,1649,37,70,1413,8
img2_r034_c008.png,2,34,8,1335,1637,56,90,997,9
img2_r034_c009.png,2,34,9,1896,1654,32,21,161,4
img2_r034_c010.png,2,34,10,2089,1689,40,60,693,4
img2_r034_c011.png,2,34,11,2201,1689,41,57,619,5
img2_r034_c012.png,2,34,12,2269,1678,29,66,916,6
img2_r034_c013.png,2,34,13,2378,1684,29,65,494,7
img2_r034_c014.png,2,34,14,2472,1676,28,66,854,8
img2_r034_c015.png,2,34,15,2528,1664,36,69,709,9
img2_r035_c000.png,2,35,0,1661,1715,29,32,668,0
img2_r035_c001.png,2,35,1,1879,1701,25,41,320,2
img2_r035_c002.png,2,35,2,1980,1703,20,45,344,3
img2_r036_c000.png,2,36,0,249,1800,33,40,969,0
img2_r036_c001.png,2,36,1,361,1796,18,48,284,1
img2_r036_c002.png,2,36,2,478,1805,34,44,402,2
img2_r036_c003.png,2,36,3,609,1805,37,57,535,3
img2_r036_c004.png,2,36,4,739,1810,41,67,696,4
img2_r036_c005.png,2,36,5,900,1786,55,70,779,5
img2_r036_c006.png,2,36,6,1049,1796,34,63,722,6
img2_r036_c007.png,2,36,7,1154,1802,35,66,556,7
img2_r036_c008.png,2,36,8,1272,1804,33,69,1357,8
img2_r036_c009.png,2,36,9,1357,1788,27,73,763,9
img2_r036_c010.png,2,36,10,1651,1829,25,40,653,8
img2_r036_c011.png,2,36,11,1871,1821,34,34,351,2
img2_r036_c012.png,2,36,12,1999,1819,24,51,416,3
img2_r036_c013.png,2,36,13,2100,1818,34,58,685,4
img2_r036_c014.png,2,36,14,2219,1816,40,58,659,5
img2_r036_c015.png,2,36,15,2295,1813,26,63,804,6
img2_r036_c016.png,2,36,16,2396,1820,31,52,425,7
img2_r036_c017.png,2,36,17,2479,1809,34,62,1172,8
img2_r036_c018.png,2,36,18,2549,1784,35,94,865,9
img2_r037_c000.png,2,37,0,252,1938,35,42,1097,0
img2_r037_c001.png,2,37,1,477,1969,49,49,534,2
img2_r037_c002.png,2,37,2,616,1961,31,58,490,3
img2_r037_c003.png,2,37,3,748,1954,42,60,716,4
img2_r037_c004.png,2,37,4,906,1963,33,56,571,5
img2_r037_c005.png,2,37,5,1034,1952,35,78,1251,6
img2_r037_c006.png,2,37,6,1150,1955,36,76,598,7
img2_r037_c007.png,2,37,7,1262,1946,39,74,1753,8
img2_r037_c008.png,2,37,8,1361,1919,38,103,1511,9
img2_r037_c009.png,2,37,9,1644,1971,26,35,684,0
img2_r037_c010.png,2,37,10,1867,1956,35,50,444,2
img2_r037_c011.png,2,37,11,1972,1950,33,52,461,3
img2_r037_c012.png,2,37,12,2101,1949,43,65,718,4
img2_r037_c013.png,2,37,13,2216,1957,49,61,1170,5
img2_r037_c014.png,2,37,14,2314,1952,28,72,886,6
img2_r037_c015.png,2,37,15,2406,1965,32,66,532,7
img2_r037_c016.png,2,37,16,2496,1955,32,71,1287,8
img2_r037_c017.png,2,37,17,2561,1934,32,92,768,4
img2_r038_c000.png,2,38,0,2947,2005,26,17,207,9
img2_r039_c000.png,2,39,0,238,2092,30,36,770,0
img2_r039_c001.png,2,39,1,460,2087,46,44,469,2
img2_r039_c002.png,2,39,2,583,2104,32,54,573,3
img2_r039_c003.png,2,39,3,719,2077,48,70,1016,4
img2_r039_c004.png,2,39,4,900,2107,33,60,552,5
img2_r039_c005.png,2,39,5,1022,2094,25,70,926,6
img2_r039_c006.png,2,39,6,1137,2095,37,72,627,7
img2_r039_c007.png,2,39,7,1253,2105,27,69,1245,8
img2_r039_c008.png,2,39,8,1358,2098,34,65,684,9
img2_r039_c009.png,2,39,9,1638,2094,39,38,588,0
img2_r039_c010.png,2,39,10,1869,2070,35,55,465,2
img2_r039_c011.png,2,39,11,1982,2072,24,52,455,3
img2_r039_c012.png,2,39,12,2078,2067,42,65,708,4
img2_r039_c013.png,2,39,13,2206,2069,33,54,537,5
img2_r039_c014.png,2,39,14,2310,2061,27,70,906,6
img2_r039_c015.png,2,39,15,2423,2081,39,62,560,7
img2_r039_c016.png,2,39,16,2521,2063,31,67,1251,8
img2_r039_c017.png,2,39,17,2570,2056,41,93,976,9
img2_r040_c000.png,2,40,0,215,2223,38,34,926,0
img2_r040_c001.png,2,40,1,441,2223,42,44,518,2
img2_r040_c002.png,2,40,2,576,2218,27,49,454,3
img2_r040_c003.png,2,40,3,718,2214,43,65,748,4
img2_r040_c004.png,2,40,4,1640,2211,38,28,726,0
img2_r040_c005.png,2,40,5,1741,2214,14,41,230,1
img2_r040_c006.png,2,40,6,1871,2201,40,40,389,2
img2_r040_c007.png,2,40,7,1973,2186,27,60,487,3
img2_r040_c008.png,2,40,8,2095,2175,41,72,805,4
img2_r040_c009.png,2,40,9,2211,2199,33,52,497,5
img2_r040_c010.png,2,40,10,2326,2191,21,71,782,6
img2_r040_c011.png,2,40,11,2447,2200,36,53,461,7
img2_r040_c012.png,2,40,12,2541,2190,27,68,1150,8
img2_r040_c013.png,2,40,13,2590,2179,31,68,649,9
img2_r041_c000.png,2,41,0,882,2234,50,62,791,5
img2_r041_c001.png,2,41,1,1029,2226,27,82,982,6
img2_r041_c002.png,2,41,2,1143,2247,35,70,589,7
img2_r041_c003.png,2,41,3,1264,2241,33,71,1397,8
img2_r041_c004.png,2,41,4,1361,2232,33,80,745,9
img2_r042_c000.png,2,42,0,1660,2337,27,36,668,8
img2_r042_c001.png,2,42,1,1856,2329,31,45,449,2
img2_r042_c002.png,2,42,2,1981,2324,31,62,559,3
img2_r042_c003.png,2,42,3,2101,2326,41,76,835,4
img2_r042_c004.png,2,42,4,2209,2335,48,63,653,5
img2_r042_c005.png,2,42,5,2323,2321,29,80,809,6
img2_r042_c006.png,2,42,6,2456,2338,31,64,485,7
img2_r042_c007.png,2,42,7,2548,2316,30,72,1317,8
img2_r042_c008.png,2,42,8,2606,2315,27,74,647,9
img2_r043_c000.png,2,43,0,195,2371,35,49,637,0
img2_r043_c001.png,2,43,1,417,2367,48,49,556,2
img2_r043_c002.png,2,43,2,566,2359,30,56,559,3
img2_r043_c003.png,2,43,3,704,2363,46,61,745,4
img2_r043_c004.png,2,43,4,897,2355,38,68,735,5
img2_r043_c005.png,2,43,5,1018,2349,37,103,1095,6
img2_r043_c006.png,2,43,6,1148,2363,41,80,690,7
img2_r043_c007.png,2,43,7,1263,2362,31,71,1387,8
img2_r043_c008.png,2,43,8,1339,2355,29,74,900,9
img2_r044_c000.png,2,44,0,1669,2467,28,36,772,0
img2_r044_c001.png,2,44,1,1847,2464,34,48,432,2
img2_r044_c002.png,2,44,2,1975,2455,37,67,576,3
img2_r044_c003.png,2,44,3,2107,2461,40,59,829,4
img2_r044_c004.png,2,44,4,2237,2462,41,60,645,5
img2_r044_c005.png,2,44,5,2351,2436,28,80,865,6
img2_r044_c006.png,2,44,6,2469,2453,36,67,559,7
img2_r044_c007.png,2,44,7,2567,2434,32,70,1391,8
img2_r044_c008.png,2,44,8,2617,2433,34,81,800,9
img2_r045_c000.png,2,45,0,193,2503,29,42,834,0
img2_r045_c001.png,2,45,1,414,2495,45,44,494,2
img2_r045_c002.png,2,45,2,550,2497,29,59,531,3
img2_r045_c003.png,2,45,3,702,2488,40,69,827,8
img2_r045_c004.png,2,45,4,876,2498,42,63,743,5
img2_r045_c005.png,2,45,5,1027,2496,32,78,1259,6
img2_r045_c006.png,2,45,6,1180,2491,37,84,705,7
img2_r045_c007.png,2,45,7,1281,2484,37,83,1757,8
img2_r045_c008.png,2,45,8,1342,2480,42,95,1425,9
img2_r046_c000.png,2,46,0,1671,2582,28,38,514,3
img2_r046_c001.png,2,46,1,1765,2567,23,71,662,1
img2_r046_c002.png,2,46,2,1845,2569,42,56,571,2
img2_r046_c003.png,2,46,3,2006,2579,28,61,547,3
img2_r046_c004.png,2,46,4,2104,2570,44,73,992,4
